,RMS,Time,decibels
341,0.0265006702329,2017-04-16 02:34:33,14.9594043197
342,0.0234840327114,2017-04-16 02:34:34,13.9097206947
343,0.0211945105686,2017-04-16 02:34:35,13.0187350045
344,0.0299886261749,2017-04-16 02:34:36,16.0333985722
345,0.0409069999087,2017-04-16 02:34:37,18.730219758
346,0.0232082039021,2017-04-16 02:34:38,13.8070977904
347,0.0357903678856,2017-04-16 02:34:39,17.5695904115
348,0.0220772768426,2017-04-16 02:34:40,13.373177234
349,0.0206294880573,2017-04-16 02:34:41,12.7840361744
350,0.0255677870297,2017-04-16 02:34:42,14.6481299646
351,0.0194612108431,2017-04-16 02:34:43,12.2776643184
352,0.0197482565547,2017-04-16 02:34:44,12.4048423742
353,0.0149844436779,2017-04-16 02:34:45,10.0070796355
354,0.0195488531198,2017-04-16 02:34:46,12.316692833
355,0.0190046365222,2017-04-16 02:34:47,12.0714585181
356,0.0193718135491,2017-04-16 02:34:48,12.2376727693
357,0.0225624233795,2017-04-16 02:34:49,13.5619820502
358,0.0165193810415,2017-04-16 02:34:50,10.8541425793
359,0.0177064991396,2017-04-16 02:34:51,11.456921215
360,0.0222043832001,2017-04-16 02:34:52,13.4230414362
361,0.0312942254493,2017-04-16 02:34:53,16.4035513014
362,0.0311500657698,2017-04-16 02:34:54,16.363446521
363,0.0265554415678,2017-04-16 02:34:55,14.9773377084
364,0.0434074226181,2017-04-16 02:34:56,19.245547156
365,0.0357237547513,2017-04-16 02:34:57,17.5534091461
366,0.0239878462117,2017-04-16 02:34:58,14.0940922793
367,0.022528478659,2017-04-16 02:34:59,13.5489044608
368,0.0144569945621,2017-04-16 02:35:00,9.69582751514
369,0.0171481063029,2017-04-16 02:35:01,11.1785905035
370,0.0146366959451,2017-04-16 02:35:02,9.80312818434
371,0.0135892548406,2017-04-16 02:35:03,9.15818002352
372,0.026031073847,2017-04-16 02:35:04,14.8041088462
373,0.0282260159821,2017-04-16 02:35:05,15.5072588239
374,0.0222874451056,2017-04-16 02:35:06,13.455472892
375,0.0187261880473,2017-04-16 02:35:07,11.9432547665
376,0.0217580123719,2017-04-16 02:35:08,13.2466515492
377,0.0239017835535,2017-04-16 02:35:09,14.062873347
378,0.0186200037262,2017-04-16 02:35:10,11.893862433
379,0.0203479685389,2017-04-16 02:35:11,12.6646883113
380,0.0148597473557,2017-04-16 02:35:12,9.93449567475
381,0.0138285069387,2017-04-16 02:35:13,9.30977300079
382,0.0242908907007,2017-04-16 02:35:14,14.2031359588
383,0.0265917868568,2017-04-16 02:35:15,14.9892175835
384,0.02864521012,2017-04-16 02:35:16,15.6353074071
385,0.020862459178,2017-04-16 02:35:17,12.8815771598
386,0.0209533903914,2017-04-16 02:35:18,12.9193532536
387,0.0283313246636,2017-04-16 02:35:19,15.5396047805
388,0.0175037792561,2017-04-16 02:35:20,11.356903716
389,0.0248402154458,2017-04-16 02:35:21,14.3973743273
390,0.0321036258282,2017-04-16 02:35:22,16.6253488618
391,0.0401290208756,2017-04-16 02:35:23,18.5634384285
392,0.0291436651093,2017-04-16 02:35:24,15.7851505173
393,0.0296108440645,2017-04-16 02:35:25,15.9232829066
394,0.0393830536111,2017-04-16 02:35:26,18.4004548946
395,0.0329182913137,2017-04-16 02:35:27,16.8430128468
396,0.0239685708931,2017-04-16 02:35:28,14.0871099688
397,0.0240932841074,2017-04-16 02:35:29,14.1321871988
398,0.0352401138734,2017-04-16 02:35:30,17.4350132239
399,0.0264130365434,2017-04-16 02:35:31,14.9306338064
400,0.0168014140947,2017-04-16 02:35:32,11.001183877
401,0.0553154620429,2017-04-16 02:35:33,21.3511980488
402,0.0332445020638,2017-04-16 02:35:34,16.9286638113
403,0.0236723376722,2017-04-16 02:35:35,13.979090105
404,0.0281117679438,2017-04-16 02:35:36,15.4720303452
405,0.0183578450895,2017-04-16 02:35:37,11.7707011778
406,0.0212509869044,2017-04-16 02:35:38,13.0418492352
407,0.02011868535,2017-04-16 02:35:39,12.566259131
408,0.0155762011747,2017-04-16 02:35:40,10.3434981156
409,0.0278553617338,2017-04-16 02:35:41,15.3924432148
410,0.0175439783193,2017-04-16 02:35:42,11.3768288013
411,0.017233469017,2017-04-16 02:35:43,11.2217213159
412,0.0191257044755,2017-04-16 02:35:44,12.12661598
413,0.0520889868531,2017-04-16 02:35:45,20.8291853689
414,0.0714528951254,2017-04-16 02:35:46,23.5746637661
415,0.0949331506515,2017-04-16 02:35:47,26.0426250523
416,0.126492267017,2017-04-16 02:35:48,28.5355466848
417,0.0147875017453,2017-04-16 02:35:49,9.89216333973
418,0.0145363142883,2017-04-16 02:35:50,9.74335324672
419,0.0127878173405,2017-04-16 02:35:51,8.63019564662
420,0.0161025984468,2017-04-16 02:35:52,10.6321864217
421,0.0156078612212,2017-04-16 02:35:53,10.3611350585
422,0.0197903611224,2017-04-16 02:35:54,12.4233415422
423,0.0257704432004,2017-04-16 02:35:55,14.7167049142
424,0.0186436376647,2017-04-16 02:35:56,11.9048802402
425,0.037033529864,2017-04-16 02:35:57,17.866169341
426,0.0365036208398,2017-04-16 02:35:58,17.740986058
427,0.0406493931258,2017-04-16 02:35:59,18.6753484856
428,0.0382408013617,2017-04-16 02:36:00,18.1448068545
429,0.023175916864,2017-04-16 02:36:01,13.795005648
430,0.0167125026241,2017-04-16 02:36:02,10.9550969311
431,0.0193987675324,2017-04-16 02:36:03,12.2497499348
432,0.0198758460505,2017-04-16 02:36:04,12.4607796465
433,0.0236922704543,2017-04-16 02:36:05,13.9864007938
434,0.0185162119218,2017-04-16 02:36:06,11.8453100164
435,0.021253849609,2017-04-16 02:36:07,13.0430192261
436,0.0199050145687,2017-04-16 02:36:08,12.4735171576
437,0.014596832477,2017-04-16 02:36:09,9.77943963779
438,0.0159435195053,2017-04-16 02:36:10,10.5459511104
